replicate,condition,pre_primary,post_primary,improvement,pre_lines_cleared,post_lines_cleared,lines_improvement,pre_elo,training_steps,tutorial,pre_hole_avoidance,pre_stack_height_management,pre_surface_smoothness,pre_line_clearing_efficiency,post_hole_avoidance,post_stack_height_management,post_surface_smoothness,post_line_clearing_efficiency
84,rating_history,26.5,25.5,-1.0,0.3333333333333333,0.0,-0.3333333333333333,1500.0,40,height_management,-38.17329219099334,-12.769532578957866,-18.904768462699497,0.01215738284703802,-41.001310541310545,-13.210607787274453,-19.84119658119658,0.0
85,control,28.333333333333332,27.166666666666668,-1.1666666666666643,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,ordinary_practice,-37.69450946910277,-13.232577737350402,-16.230518436806673,0.005208333333333333,-43.293766603766606,-13.53592712842713,-18.048927492260827,0.005050505050505051
85,rating_only,28.333333333333332,26.166666666666668,-2.1666666666666643,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,rating_tier_board,-37.69450946910277,-13.232577737350402,-16.230518436806673,0.005208333333333333,-36.956877181425234,-12.956863717264174,-17.64137658044981,0.005050505050505051
85,rating_history,28.333333333333332,28.0,-0.33333333333333215,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,height_management,-37.69450946910277,-13.232577737350402,-16.230518436806673,0.005208333333333333,-41.060711387378056,-13.254131917465251,-17.224175084175084,0.005050505050505051
86,control,27.333333333333332,28.333333333333332,1.0,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,ordinary_practice,-35.23350800434134,-13.052187408370203,-17.852613336484303,0.005376344086021505,-35.39378777713038,-12.935922826263946,-17.971812203643868,0.0
86,rating_only,27.333333333333332,26.5,-0.8333333333333321,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,rating_tier_board,-35.23350800434134,-13.052187408370203,-17.852613336484303,0.005376344086021505,-37.17668631647126,-13.1871228134669,-20.633026770123543,0.005376344086021505
86,rating_history,27.333333333333332,26.5,-0.8333333333333321,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,height_management,-35.23350800434134,-13.052187408370203,-17.852613336484303,0.005376344086021505,-37.39273569918731,-13.1871228134669,-20.247665218095324,0.005376344086021505
87,control,27.0,28.166666666666668,1.1666666666666679,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,ordinary_practice,-44.76599326599327,-13.686307519640852,-17.41105931105931,0.006172839506172839,-35.77569786535304,-13.596683999270207,-20.008423037158668,0.006172839506172839
87,rating_only,27.0,28.166666666666668,1.1666666666666679,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,rating_tier_board,-44.76599326599327,-13.686307519640852,-17.41105931105931,0.006172839506172839,-35.73645624277808,-13.613659307912181,-20.272091467493766,0.006172839506172839
87,rating_history,27.0,27.666666666666668,0.6666666666666679,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,height_management,-44.76599326599327,-13.686307519640852,-17.41105931105931,0.006172839506172839,-35.0367740831965,-13.871751847290641,-22.205109469074987,0.0
88,control,25.833333333333332,26.833333333333332,1.0,0.3333333333333333,0.0,-0.3333333333333333,1500.0,40,ordinary_practice,-34.306060606060605,-12.613131313131314,-18.078030303030303,0.011994949494949494,-39.4985449678859,-13.699888476682137,-19.628542584285075,0.0
88,rating_only,25.833333333333332,27.0,1.1666666666666679,0.3333333333333333,0.16666666666666666,-0.16666666666666666,1500.0,40,rating_tier_board,-34.306060606060605,-12.613131313131314,-18.078030303030303,0.011994949494949494,-39.440603351522896,-13.523040752351097,-20.583937071868107,0.005555555555555556
88,rating_history,25.833333333333332,27.5,1.6666666666666679,0.3333333333333333,0.3333333333333333,0.0,1500.0,40,hole_management,-34.306060606060605,-12.613131313131314,-18.078030303030303,0.011994949494949494,-39.809994581833664,-13.55450094817911,-20.154924726189094,0.011111111111111112
89,control,27.0,28.0,1.0,0.16666666666666666,0.5,0.33333333333333337,1500.0,40,ordinary_practice,-38.2685758377425,-12.952504409171077,-19.336613756613758,0.006172839506172839,-35.4131880587484,-13.277422307364835,-17.327839240102172,0.016163793103448277
89,rating_only,27.0,27.0,0.0,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,rating_tier_board,-38.2685758377425,-12.952504409171077,-19.336613756613758,0.006172839506172839,-37.63511461656623,-13.677677734451928,-19.239444838315805,0.006666666666666667
89,rating_history,27.0,27.0,0.0,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,hole_management,-38.2685758377425,-12.952504409171077,-19.336613756613758,0.006172839506172839,-37.63511461656623,-13.677677734451928,-19.239444838315805,0.006666666666666667
90,control,26.333333333333332,26.5,0.16666666666666785,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,ordinary_practice,-37.18400320480409,-13.089781238413051,-20.980636215842,0.005747126436781609,-35.781435226119136,-12.306720126404034,-17.406390198775256,0.005747126436781609
90,rating_only,26.333333333333332,27.5,1.1666666666666679,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,rating_tier_board,-37.18400320480409,-13.089781238413051,-20.980636215842,0.005747126436781609,-34.73845432022179,-12.832992046533713,-18.752162293600467,0.0
90,rating_history,26.333333333333332,27.333333333333332,1.0,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,height_management,-37.18400320480409,-13.089781238413051,-20.980636215842,0.005747126436781609,-37.39392528501724,-13.038554540393621,-18.142752585856034,0.005747126436781609
91,control,28.0,28.666666666666668,0.6666666666666679,0.3333333333333333,0.0,-0.3333333333333333,1500.0,40,ordinary_practice,-38.173368226600985,-13.540777612769245,-19.431411607746547,0.01011029411764706,-36.17889767780387,-13.452795630261333,-19.292755839822025,0.0
91,rating_only,28.0,28.666666666666668,0.6666666666666679,0.3333333333333333,0.0,-0.3333333333333333,1500.0,40,rating_tier_board,-38.173368226600985,-13.540777612769245,-19.431411607746547,0.01011029411764706,-36.41545681758882,-13.479677350691441,-19.298132183908045,0.0
91,rating_history,28.0,28.666666666666668,0.6666666666666679,0.3333333333333333,0.0,-0.3333333333333333,1500.0,40,surface_management,-38.173368226600985,-13.540777612769245,-19.431411607746547,0.01011029411764706,-37.49181074888528,-13.756600591350313,-19.58151488358385,0.0
92,control,26.0,29.333333333333332,3.333333333333332,0.0,0.8333333333333334,0.8333333333333334,1500.0,40,ordinary_practice,-39.32814407814408,-13.333333333333334,-20.54433760683761,0.0,-43.62110387882658,-14.308445518402415,-18.689563571539146,0.026612025426680598
92,rating_only,26.0,28.5,2.5,0.0,0.3333333333333333,0.3333333333333333,1500.0,40,rating_tier_board,-39.32814407814408,-13.333333333333334,-20.54433760683761,0.0,-37.81634137467471,-14.14407197740531,-21.18817879651213,0.010101010101010102
92,rating_history,26.0,29.5,3.5,0.0,0.8333333333333334,0.8333333333333334,1500.0,40,surface_management,-39.32814407814408,-13.333333333333334,-20.54433760683761,0.0,-40.934005075384384,-13.692859630790664,-16.882479972135144,0.027356073045728218
93,control,26.5,28.333333333333332,1.8333333333333321,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,ordinary_practice,-35.54314772392359,-12.776801168180478,-18.41979322401736,0.0,-38.062150141860286,-13.159502818035428,-17.551877156659764,0.0047619047619047615
93,rating_only,26.5,26.833333333333332,0.33333333333333215,0.0,0.0,0.0,1500.0,40,rating_tier_board,-35.54314772392359,-12.776801168180478,-18.41979322401736,0.0,-36.2232789028766,-12.464749437450587,-17.503474122726995,0.0
93,rating_history,26.5,26.666666666666668,0.16666666666666785,0.0,0.0,0.0,1500.0,40,hole_management,-35.54314772392359,-12.776801168180478,-18.41979322401736,0.0,-37.24272486772487,-12.405109550942885,-17.15995115995116,0.0
94,control,30.166666666666668,26.5,-3.666666666666668,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,ordinary_practice,-32.55185840608532,-14.041476687527854,-21.714238916166984,0.006172839506172839,-35.36064213564214,-13.133302869969537,-22.37215488215488,0.0
94,rating_only,30.166666666666668,27.166666666666668,-3.0,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,rating_tier_board,-32.55185840608532,-14.041476687527854,-21.714238916166984,0.006172839506172839,-33.83130172296839,-13.141912901912903,-22.071452991452993,0.0
94,rating_history,30.166666666666668,27.0,-3.166666666666668,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,hole_management,-32.55185840608532,-14.041476687527854,-21.714238916166984,0.006172839506172839,-33.0695219616484,-12.85789288404231,-19.379216430653212,0.0
95,control,28.0,29.5,1.5,0.3333333333333333,0.16666666666666666,-0.16666666666666666,1500.0,40,ordinary_practice,-43.82084774793108,-13.623626373626374,-18.443066578483247,0.011160714285714286,-39.08429339477726,-13.826593039885587,-19.314138725568093,0.005376344086021505
95,rating_only,28.0,29.333333333333332,1.3333333333333321,0.3333333333333333,0.0,-0.3333333333333333,1500.0,40,rating_tier_board,-43.82084774793108,-13.623626373626374,-18.443066578483247,0.011160714285714286,-38.8760496671787,-13.815302717304942,-18.939049119833324,0.0
95,rating_history,28.0,26.333333333333332,-1.6666666666666679,0.3333333333333333,0.0,-0.3333333333333333,1500.0,40,height_management,-43.82084774793108,-13.623626373626374,-18.443066578483247,0.011160714285714286,-42.9773141364808,-13.68968084384751,-18.20191934608601,0.0
96,control,25.166666666666668,26.666666666666668,1.5,0.0,0.0,0.0,1500.0,40,ordinary_practice,-39.75243854466743,-13.487754614756113,-22.046963189142097,0.0,-32.06382943143813,-13.331629771194988,-22.359951425386207,0.0
96,rating_only,25.166666666666668,26.5,1.3333333333333321,0.0,0.0,0.0,1500.0,40,rating_tier_board,-39.75243854466743,-13.487754614756113,-22.046963189142097,0.0,-34.76688034188034,-13.542002442002442,-24.125,0.0
96,rating_history,25.166666666666668,26.666666666666668,1.5,0.0,0.0,0.0,1500.0,40,surface_management,-39.75243854466743,-13.487754614756113,-22.046963189142097,0.0,-35.74402345123735,-13.364874758388002,-20.643813767719315,0.0
97,control,28.5,27.5,-1.0,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,ordinary_practice,-41.23240931451443,-13.460937144057278,-17.428247765706054,0.005050505050505051,-40.52381223714557,-13.391503071215714,-18.718990568818157,0.005555555555555556
97,rating_only,28.5,27.0,-1.5,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,rating_tier_board,-41.23240931451443,-13.460937144057278,-17.428247765706054,0.005050505050505051,-36.99614765266939,-13.225737202623758,-20.084003368686027,0.005555555555555556
97,rating_history,28.5,27.5,-1.0,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,hole_management,-41.23240931451443,-13.460937144057278,-17.428247765706054,0.005050505050505051,-36.816856600189936,-13.528350853063497,-20.88880538363297,0.005555555555555556
98,control,27.666666666666668,25.833333333333332,-1.8333333333333357,0.0,0.0,0.0,1500.0,40,ordinary_practice,-41.56690724133253,-13.205428192497157,-17.80974263071964,0.0,-35.9527442002442,-12.928907203907205,-20.290741758241758,0.0
98,rating_only,27.666666666666668,28.333333333333332,0.6666666666666643,0.0,0.0,0.0,1500.0,40,rating_tier_board,-41.56690724133253,-13.205428192497157,-17.80974263071964,0.0,-34.993387971117855,-13.04697633145909,-17.891914146942884,0.0
98,rating_history,27.666666666666668,28.333333333333332,0.6666666666666643,0.0,0.0,0.0,1500.0,40,hole_management,-41.56690724133253,-13.205428192497157,-17.80974263071964,0.0,-34.993387971117855,-13.04697633145909,-17.891914146942884,0.0
99,control,27.333333333333332,28.833333333333332,1.5,0.5,0.16666666666666666,-0.33333333333333337,1500.0,40,ordinary_practice,-38.99537978745978,-13.256040169916188,-16.821399027581727,0.01620464277665089,-36.807904462502165,-13.314504418527408,-17.646906446044376,0.0047619047619047615
99,rating_only,27.333333333333332,28.833333333333332,1.5,0.5,0.16666666666666666,-0.33333333333333337,1500.0,40,rating_tier_board,-38.99537978745978,-13.256040169916188,-16.821399027581727,0.01620464277665089,-36.807904462502165,-13.314504418527408,-17.646906446044376,0.0047619047619047615
99,rating_history,27.333333333333332,28.333333333333332,1.0,0.5,0.16666666666666666,-0.33333333333333337,1500.0,40,hole_management,-38.99537978745978,-13.256040169916188,-16.821399027581727,0.01620464277665089,-36.54240926697823,-13.177319902319903,-17.536069007620732,0.0047619047619047615
100,control,27.333333333333332,28.166666666666668,0.8333333333333357,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,ordinary_practice,-40.753799734748014,-13.326131005010316,-16.35833554376658,0.005747126436781609,-38.26296301740197,-13.650251671549846,-19.555405303884005,0.004901960784313725
100,rating_only,27.333333333333332,26.666666666666668,-0.6666666666666643,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,rating_tier_board,-40.753799734748014,-13.326131005010316,-16.35833554376658,0.005747126436781609,-38.8372947454844,-13.410714285714286,-18.0413929939792,0.0
100,rating_history,27.333333333333332,27.0,-0.33333333333333215,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,hole_management,-40.753799734748014,-13.326131005010316,-16.35833554376658,0.005747126436781609,-37.027424529493494,-13.076017430845017,-17.686815081470254,0.0
101,control,26.833333333333332,26.0,-0.8333333333333321,0.3333333333333333,0.0,-0.3333333333333333,1500.0,40,ordinary_practice,-38.07431078578358,-13.048317017961608,-15.441511009201282,0.012148337595907928,-38.53652998236332,-13.068622303622304,-16.947139804639804,0.0
101,rating_only,26.833333333333332,26.0,-0.8333333333333321,0.3333333333333333,0.0,-0.3333333333333333,1500.0,40,rating_tier_board,-38.07431078578358,-13.048317017961608,-15.441511009201282,0.012148337595907928,-38.61391093474427,-13.038860398860399,-16.691187423687424,0.0
101,rating_history,26.833333333333332,25.666666666666668,-1.1666666666666643,0.3333333333333333,0.0,-0.3333333333333333,1500.0,40,surface_management,-38.07431078578358,-13.048317017961608,-15.441511009201282,0.012148337595907928,-38.447502620835955,-12.746673141673142,-16.279040527373862,0.0
102,control,26.0,26.166666666666668,0.16666666666666785,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,ordinary_practice,-40.936402970167336,-13.047415839800898,-17.678717621246356,0.0,-38.610725308641975,-12.984147352580324,-17.28386195460471,0.005208333333333333
102,rating_only,26.0,27.0,1.0,0.0,0.0,0.0,1500.0,40,rating_tier_board,-40.936402970167336,-13.047415839800898,-17.678717621246356,0.0,-33.2399565018315,-13.491549908424908,-19.4626076007326,0.0
102,rating_history,26.0,27.5,1.5,0.0,0.0,0.0,1500.0,40,hole_management,-40.936402970167336,-13.047415839800898,-17.678717621246356,0.0,-35.13876513179072,-13.514390796448637,-18.73460542238629,0.0
103,control,27.833333333333332,27.5,-0.33333333333333215,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,ordinary_practice,-35.39579216344209,-12.785820675971538,-17.053160220484997,0.005208333333333333,-41.665770606520816,-13.764606127351225,-18.44022047069788,0.006410256410256411
103,rating_only,27.833333333333332,26.666666666666668,-1.1666666666666643,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,rating_tier_board,-35.39579216344209,-12.785820675971538,-17.053160220484997,0.005208333333333333,-42.6858573663921,-13.8165580925451,-18.863061651917224,0.0
103,rating_history,27.833333333333332,26.166666666666668,-1.6666666666666643,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,hole_management,-35.39579216344209,-12.785820675971538,-17.053160220484997,0.005208333333333333,-41.45539658945456,-13.814353990078628,-20.161743583845034,0.0
104,control,27.333333333333332,26.833333333333332,-0.5,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,ordinary_practice,-35.36559820288269,-13.045990315027671,-20.772475369458128,0.005747126436781609,-38.452041785375116,-13.294854836521504,-17.628205128205128,0.0
104,rating_only,27.333333333333332,27.833333333333332,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,1500.0,40,rating_tier_board,-35.36559820288269,-13.045990315027671,-20.772475369458128,0.005747126436781609,-36.966512181565946,-13.069635362646116,-17.739473787860884,0.011328725038402458
104,rating_history,27.333333333333332,28.333333333333332,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,1500.0,40,surface_management,-35.36559820288269,-13.045990315027671,-20.772475369458128,0.005747126436781609,-36.46173051155439,-13.108580506476317,-18.391225293060664,0.011123470522803115
105,control,27.166666666666668,26.0,-1.1666666666666679,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,ordinary_practice,-37.0543378365959,-13.377515853322304,-17.16080017155286,0.006410256410256411,-38.26761388019803,-13.094941111950229,-19.61259804685471,0.0
105,rating_only,27.166666666666668,26.833333333333332,-0.3333333333333357,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,rating_tier_board,-37.0543378365959,-13.377515853322304,-17.16080017155286,0.006410256410256411,-39.46023787169621,-13.056788504705171,-17.517062412895747,0.0
105,rating_history,27.166666666666668,26.833333333333332,-0.3333333333333357,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,hole_management,-37.0543378365959,-13.377515853322304,-17.16080017155286,0.006410256410256411,-39.46023787169621,-13.056788504705171,-17.517062412895747,0.0
106,control,28.833333333333332,29.333333333333332,0.5,0.5,0.0,-0.5,1500.0,40,ordinary_practice,-38.919285911221394,-13.221096734806412,-17.286143605498445,0.016884280593958013,-35.58073309327153,-13.6047106914983,-19.18353987012791,0.0
106,rating_only,28.833333333333332,29.333333333333332,0.5,0.5,0.0,-0.5,1500.0,40,rating_tier_board,-38.919285911221394,-13.221096734806412,-17.286143605498445,0.016884280593958013,-35.58073309327153,-13.6047106914983,-19.18353987012791,0.0
106,rating_history,28.833333333333332,28.0,-0.8333333333333321,0.5,0.0,-0.5,1500.0,40,surface_management,-38.919285911221394,-13.221096734806412,-17.286143605498445,0.016884280593958013,-41.4698242756502,-13.749441619436059,-18.16539210233593,0.0
107,control,29.0,25.5,-3.5,0.3333333333333333,0.0,-0.3333333333333333,1500.0,40,ordinary_practice,-37.90328307759134,-13.871880076186946,-18.663683765602563,0.009009009009009009,-40.07160731244065,-13.162775403608737,-18.157516619183287,0.0
107,rating_only,29.0,26.0,-3.0,0.3333333333333333,0.16666666666666666,-0.16666666666666666,1500.0,40,rating_tier_board,-37.90328307759134,-13.871880076186946,-18.663683765602563,0.009009009009009009,-39.38653406828138,-12.958424296730747,-17.633708772310925,0.005376344086021505
107,rating_history,29.0,25.5,-3.5,0.3333333333333333,0.16666666666666666,-0.16666666666666666,1500.0,40,surface_management,-37.90328307759134,-13.871880076186946,-18.663683765602563,0.009009009009009009,-39.218715327881995,-12.839760702260701,-18.016773288439957,0.005952380952380952
108,control,29.166666666666668,25.333333333333332,-3.8333333333333357,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,ordinary_practice,-37.47486172831,-14.14753723288206,-21.96377894136515,0.006410256410256411,-41.91367039393355,-13.329812761346336,-18.131956936993234,0.0
108,rating_only,29.166666666666668,25.333333333333332,-3.8333333333333357,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,rating_tier_board,-37.47486172831,-14.14753723288206,-21.96377894136515,0.006410256410256411,-37.932567049808426,-13.49463191023536,-22.36426792556103,0.005747126436781609
108,rating_history,29.166666666666668,25.333333333333332,-3.8333333333333357,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,height_management,-37.47486172831,-14.14753723288206,-21.96377894136515,0.006410256410256411,-36.75830596606458,-13.476980021893816,-22.461164477285166,0.0
109,control,25.666666666666668,24.333333333333332,-1.3333333333333357,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,ordinary_practice,-42.77856228580866,-13.139353400222966,-17.193267682398115,0.0,-39.86391625615764,-12.908730158730158,-20.31982074438971,0.005747126436781609
109,rating_only,25.666666666666668,28.166666666666668,2.5,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,rating_tier_board,-42.77856228580866,-13.139353400222966,-17.193267682398115,0.0,-40.60964035964036,-13.312212787212786,-17.08794538794539,0.005050505050505051
109,rating_history,25.666666666666668,28.833333333333332,3.1666666666666643,0.0,0.3333333333333333,0.3333333333333333,1500.0,40,surface_management,-42.77856228580866,-13.139353400222966,-17.193267682398115,0.0,-39.55238539238539,-13.97685752306442,-17.510670096187336,0.010101010101010102
110,control,28.5,28.5,0.0,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,ordinary_practice,-35.70515194681862,-12.626471984805319,-14.88158662325329,0.005555555555555556,-37.28896638562587,-13.03588546271736,-19.001594669698118,0.005208333333333333
110,rating_only,28.5,25.0,-3.5,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,rating_tier_board,-35.70515194681862,-12.626471984805319,-14.88158662325329,0.005555555555555556,-40.2290380185117,-13.481603820085894,-21.866460078893336,0.005050505050505051
110,rating_history,28.5,25.0,-3.5,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,height_management,-35.70515194681862,-12.626471984805319,-14.88158662325329,0.005555555555555556,-40.2290380185117,-13.481603820085894,-21.866460078893336,0.005050505050505051
111,control,26.833333333333332,28.666666666666668,1.8333333333333357,0.0,0.0,0.0,1500.0,40,ordinary_practice,-38.785547041294166,-13.382716049382715,-17.167092379736058,0.0,-37.98838601532567,-13.678996115368243,-19.099021658152406,0.0
111,rating_only,26.833333333333332,28.666666666666668,1.8333333333333357,0.0,0.0,0.0,1500.0,40,rating_tier_board,-38.785547041294166,-13.382716049382715,-17.167092379736058,0.0,-37.98838601532567,-13.678996115368243,-19.099021658152406,0.0
111,rating_history,26.833333333333332,28.5,1.6666666666666679,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,surface_management,-38.785547041294166,-13.382716049382715,-17.167092379736058,0.0,-35.30392884972626,-13.759329033035929,-18.950806929075608,0.005050505050505051
112,control,27.333333333333332,27.833333333333332,0.5,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,ordinary_practice,-41.61467265705772,-13.624699720245697,-18.071109286626527,0.0,-30.98297916187409,-13.506968035492836,-19.900634958645018,0.005208333333333333
112,rating_only,27.333333333333332,26.5,-0.8333333333333321,0.0,0.0,0.0,1500.0,40,rating_tier_board,-41.61467265705772,-13.624699720245697,-18.071109286626527,0.0,-30.71899954581114,-12.810813823857302,-20.259734093067426,0.0
112,rating_history,27.333333333333332,26.666666666666668,-0.6666666666666643,0.0,0.0,0.0,1500.0,40,hole_management,-41.61467265705772,-13.624699720245697,-18.071109286626527,0.0,-31.216340476485403,-12.786692266402412,-19.683380816714152,0.0
113,control,24.166666666666668,27.0,2.833333333333332,0.0,0.0,0.0,1500.0,40,ordinary_practice,-42.74507758746889,-13.55247218562436,-21.375280583613915,0.0,-40.53648208964301,-13.8646004378763,-19.331676093170348,0.0
113,rating_only,24.166666666666668,24.666666666666668,0.5,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,rating_tier_board,-42.74507758746889,-13.55247218562436,-21.375280583613915,0.0,-40.213009972286585,-12.91825688586683,-20.95167630831049,0.005747126436781609
113,rating_history,24.166666666666668,24.666666666666668,0.5,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,height_management,-42.74507758746889,-13.55247218562436,-21.375280583613915,0.0,-40.682706941983554,-12.91825688586683,-20.133494490128673,0.005747126436781609
114,control,27.333333333333332,26.333333333333332,-1.0,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,ordinary_practice,-37.42654518196857,-12.854200613454646,-17.672982147780534,0.005208333333333333,-42.12177938808374,-14.084569818265471,-19.573494172226056,0.005952380952380952
114,rating_only,27.333333333333332,26.5,-0.8333333333333321,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,rating_tier_board,-37.42654518196857,-12.854200613454646,-17.672982147780534,0.005208333333333333,-39.67397976225563,-13.667183744310181,-18.438599731473296,0.0
114,rating_history,27.333333333333332,27.0,-0.33333333333333215,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,surface_management,-37.42654518196857,-12.854200613454646,-17.672982147780534,0.005208333333333333,-39.330850970017636,-14.060802469135803,-21.70266754850088,0.005555555555555556
115,control,28.166666666666668,27.833333333333332,-0.3333333333333357,0.0,0.0,0.0,1500.0,40,ordinary_practice,-38.148461064797274,-13.263625821018064,-17.88661014273083,0.0,-34.149675849905734,-12.788340631271666,-17.969608039895398,0.0
115,rating_only,28.166666666666668,27.833333333333332,-0.3333333333333357,0.0,0.0,0.0,1500.0,40,rating_tier_board,-38.148461064797274,-13.263625821018064,-17.88661014273083,0.0,-34.46823846013501,-12.972864440795476,-17.942491637778993,0.0
115,rating_history,28.166666666666668,27.166666666666668,-1.0,0.0,0.0,0.0,1500.0,40,hole_management,-38.148461064797274,-13.263625821018064,-17.88661014273083,0.0,-40.052375642663,-13.841637662039961,-18.948835487628592,0.0
116,control,27.5,26.5,-1.0,0.0,0.0,0.0,1500.0,40,ordinary_practice,-41.70935878214739,-13.762631077623581,-18.139149015235972,0.0,-38.04161054994388,-13.837604617604617,-20.869483726150392,0.0
116,rating_only,27.5,26.5,-1.0,0.0,0.0,0.0,1500.0,40,rating_tier_board,-41.70935878214739,-13.762631077623581,-18.139149015235972,0.0,-40.89063094715269,-13.8530888596106,-20.703257209778947,0.0
116,rating_history,27.5,25.5,-2.0,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,surface_management,-41.70935878214739,-13.762631077623581,-18.139149015235972,0.0,-43.0238603988604,-13.570156695156696,-19.95874881291548,0.006410256410256411
117,control,28.166666666666668,28.666666666666668,0.5,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,ordinary_practice,-35.03107763883626,-13.83911414256242,-21.266157448341357,0.0,-35.76072877739544,-12.662201070534405,-16.964546564546566,0.005050505050505051
117,rating_only,28.166666666666668,29.5,1.3333333333333321,0.0,0.5,0.5,1500.0,40,rating_tier_board,-35.03107763883626,-13.83911414256242,-21.266157448341357,0.0,-33.93357022363107,-13.384908439168074,-19.75328187701413,0.014161220043572984
117,rating_history,28.166666666666668,28.666666666666668,0.5,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,surface_management,-35.03107763883626,-13.83911414256242,-21.266157448341357,0.0,-35.738506555173224,-12.662201070534405,-17.00899100899101,0.005050505050505051
118,control,26.0,26.833333333333332,0.8333333333333321,0.0,0.0,0.0,1500.0,40,ordinary_practice,-38.983827160493824,-13.057725669392337,-17.450968815135482,0.0,-37.86473119260476,-12.853268985165537,-17.89707200632488,0.0
118,rating_only,26.0,27.0,1.0,0.0,0.0,0.0,1500.0,40,rating_tier_board,-38.983827160493824,-13.057725669392337,-17.450968815135482,0.0,-37.17295870583227,-13.202409535972754,-19.33753937845892,0.0
118,rating_history,26.0,26.5,0.5,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,surface_management,-38.983827160493824,-13.057725669392337,-17.450968815135482,0.0,-40.61493658671078,-13.183553901295836,-18.44677074717397,0.005376344086021505
119,control,28.5,27.5,-1.0,0.0,0.0,0.0,1500.0,40,ordinary_practice,-31.589468732895458,-12.62976164161509,-19.76065349880005,0.0,-38.213865147198476,-13.619190069190068,-18.085982227648895,0.0
119,rating_only,28.5,27.666666666666668,-0.8333333333333321,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,rating_tier_board,-31.589468732895458,-12.62976164161509,-19.76065349880005,0.0,-37.116187590728444,-13.437276599795341,-19.445937150472382,0.005208333333333333
119,rating_history,28.5,27.5,-1.0,0.0,0.0,0.0,1500.0,40,surface_management,-31.589468732895458,-12.62976164161509,-19.76065349880005,0.0,-38.213865147198476,-13.619190069190068,-18.085982227648895,0.0
120,control,27.833333333333332,27.5,-0.33333333333333215,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,ordinary_practice,-38.24980327376634,-13.917490425072824,-20.577130983205667,0.005376344086021505,-39.05781884781885,-13.325456765456765,-18.879637584637585,0.005050505050505051
120,rating_only,27.833333333333332,28.166666666666668,0.3333333333333357,0.16666666666666666,0.3333333333333333,0.16666666666666666,1500.0,40,rating_tier_board,-38.24980327376634,-13.917490425072824,-20.577130983205667,0.005376344086021505,-36.38264369729887,-13.066667767098801,-19.254519905381976,0.01079763148728666
